host_timestamp,device_timestamp,steps,raw_magnitude,filtered_magnitude,last_buzz,datetime
1769007270.140517,247.303,0,1.023496,0.02567,1769007268.593517,2026-01-21 08:54:30.140517
1769007270.654537,247.812,0,1.018734,0.024126,1769007268.598537,2026-01-21 08:54:30.654537
1769007271.201278,248.321,0,1.022611,0.026518,1769007268.636278,2026-01-21 08:54:31.201278
1769007271.691679,248.829,0,1.021576,0.025686,1769007268.618679,2026-01-21 08:54:31.691679
1769007272.225004,249.338,0,1.03825,0.028735,1769007268.643004,2026-01-21 08:54:32.225004
1769007272.702465,249.846,0,1.027562,0.024827,1769007268.6124651,2026-01-21 08:54:32.702465
1769007273.264258,250.355,0,1.024688,0.025285,1769007268.665258,2026-01-21 08:54:33.264258
1769007273.731492,250.864,0,1.026447,0.024627,1769007268.623492,2026-01-21 08:54:33.731492
1769007274.269166,251.373,0,1.020456,0.024287,1769007268.652166,2026-01-21 08:54:34.269166
1769007274.756218,251.882,0,1.021687,0.024812,1769007268.630218,2026-01-21 08:54:34.756218
1769007275.228859,252.391,0,1.020691,0.023171,1769007268.593859,2026-01-21 08:54:35.228859
1769007275.76907,252.9,0,1.023644,0.024768,1769007268.6250699,2026-01-21 08:54:35.769070
1769007276.251446,253.409,0,1.023963,0.031444,1769007268.598446,2026-01-21 08:54:36.251446
1769007276.79718,253.917,0,1.029635,0.027522,1769007268.63618,2026-01-21 08:54:36.797180
1769007277.270947,254.426,0,1.024688,0.025305,1769007268.600947,2026-01-21 08:54:37.270947
1769007277.810876,254.934,0,1.022617,0.024114,1769007268.632876,2026-01-21 08:54:37.810876
1769007278.392527,255.443,0,1.0255,0.023887,1769007268.705527,2026-01-21 08:54:38.392527
1769007278.831821,255.951,0,1.025488,0.026121,1769007268.636821,2026-01-21 08:54:38.831821
1769007279.304825,256.46,0,1.022377,0.025475,1769007268.600825,2026-01-21 08:54:39.304825
1769007279.870145,256.968,0,1.025565,0.025043,1769007268.6581452,2026-01-21 08:54:39.870145
1769007280.326583,257.477,0,1.024651,0.02323,1769007268.605583,2026-01-21 08:54:40.326583
1769007281.405761,257.985,0,1.024702,0.026038,1769007269.176761,2026-01-21 08:54:41.405761
1769007281.453575,258.494,0,1.025485,0.028427,1769007268.715575,2026-01-21 08:54:41.453575
1769007282.282434,259.002,0,1.020536,0.027162,1769007269.036434,2026-01-21 08:54:42.282434
1769007282.44306,259.511,0,1.022504,0.021042,1769007268.6880598,2026-01-21 08:54:42.443060
1769007283.279521,260.019,0,1.022504,0.025065,1769007269.016521,2026-01-21 08:54:43.279521
1769007283.455231,260.528,0,1.025613,0.024501,1769007268.6832309,2026-01-21 08:54:43.455231
1769007283.955041,261.036,0,1.030675,0.029571,1769007268.675041,2026-01-21 08:54:43.955041
1769007284.41304,261.545,0,1.023589,0.0228,1769007268.62404,2026-01-21 08:54:44.413040
1769007284.977565,262.053,0,1.025565,0.025024,1769007268.680565,2026-01-21 08:54:44.977565
1769007285.431617,262.562,0,1.028639,0.025594,1769007268.625617,2026-01-21 08:54:45.431617
1769007285.954231,263.07,0,1.015428,0.021704,1769007268.6402311,2026-01-21 08:54:45.954231
1769007286.455549,263.578,0,1.022726,0.025131,1769007268.633549,2026-01-21 08:54:46.455549
1769007286.955735,264.086,0,1.025523,0.025833,1769007268.625735,2026-01-21 08:54:46.955735
1769007287.49043,264.595,0,1.02055,0.024803,1769007268.6514301,2026-01-21 08:54:47.490430
1769007287.94745,265.103,0,1.021531,0.025084,1769007268.60045,2026-01-21 08:54:47.947450
1769007288.489475,265.612,0,1.023606,0.024132,1769007268.633475,2026-01-21 08:54:48.489475
1769007288.993258,266.12,0,1.024587,0.024529,1769007268.629258,2026-01-21 08:54:48.993258
1769007289.512249,266.629,0,1.031405,0.027486,1769007268.639249,2026-01-21 08:54:49.512249
1769007289.99526,267.137,0,1.060772,0.021298,1769007268.61426,2026-01-21 08:54:49.995260
1769007290.531888,267.646,0,1.019574,0.000194,1769007268.641888,2026-01-21 08:54:50.531888
1769007291.0124,268.154,0,1.140786,0.056563,1769007268.6144,2026-01-21 08:54:51.012400
1769007291.557833,268.663,0,0.884356,0.09143,1769007268.650833,2026-01-21 08:54:51.557833
1769007292.029313,269.171,0,0.535801,0.072699,1769007268.6143131,2026-01-21 08:54:52.029313
1769007292.570822,269.68,0,0.948448,0.015273,1769007268.646822,2026-01-21 08:54:52.570822
1769007293.050564,270.188,0,1.171897,0.148334,1769007268.6185641,2026-01-21 08:54:53.050564
1769007293.602994,270.697,0,0.751342,-0.034544,1769007268.661994,2026-01-21 08:54:53.602994
1769007294.068002,271.206,0,0.698019,-0.027037,1769007268.618002,2026-01-21 08:54:54.068002
1769007294.682958,271.715,0,2.05537,0.227776,1769007268.7239578,2026-01-21 08:54:54.682958
1769007295.091986,272.224,0,2.157525,0.10818,1769007268.623986,2026-01-21 08:54:55.091986
1769007295.710083,272.733,0,0.746594,0.005756,1769007268.733083,2026-01-21 08:54:55.710083
1769007296.109844,273.242,0,0.804363,0.186479,1769007268.623844,2026-01-21 08:54:56.109844
1769007296.59514,273.751,0,0.737077,0.15611,1769007268.60014,2026-01-21 08:54:56.595140
1769007297.496008,274.259,0,1.048444,0.071848,1769007268.993008,2026-01-21 08:54:57.496008
1769007297.617043,274.768,0,1.068283,0.087404,1769007268.605043,2026-01-21 08:54:57.617043
1769007298.631685,275.784,0,0.903827,0.216168,1769007298.609685,2026-01-21 08:54:58.631685
1769007299.199776,276.293,0,1.105743,0.087117,1769007298.668776,2026-01-21 08:54:59.199776
1769007299.654173,276.801,0,1.235147,0.045464,1769007298.6151729,2026-01-21 08:54:59.654173
1769007300.196418,277.31,0,0.874287,-0.093677,1769007298.648418,2026-01-21 08:55:00.196418
1769007300.692506,277.819,0,1.32105,0.092405,1769007298.6355062,2026-01-21 08:55:00.692506
1769007301.212097,278.328,0,1.345363,0.148184,1769007298.646097,2026-01-21 08:55:01.212097
1769007301.694326,278.836,0,0.886261,0.019633,1769007298.620326,2026-01-21 08:55:01.694326
1769007302.232893,279.345,0,0.69914,0.072496,1769007298.649893,2026-01-21 08:55:02.232893
1769007302.712485,279.853,0,0.787513,0.080157,1769007298.621485,2026-01-21 08:55:02.712485
1769007303.300955,280.362,0,1.041036,0.349308,1769007298.7009552,2026-01-21 08:55:03.300955
1769007303.732243,280.87,0,1.93133,0.400247,1769007298.624243,2026-01-21 08:55:03.732243
1769007304.269787,281.379,0,1.090487,0.057251,1769007298.652787,2026-01-21 08:55:04.269787
1769007304.753938,281.888,0,1.05334,0.001088,1769007298.627938,2026-01-21 08:55:04.753938
1769007305.287273,282.397,0,0.919458,0.001316,1769007298.652273,2026-01-21 08:55:05.287273
1769007305.785136,282.906,0,1.253581,0.198679,1769007298.641136,2026-01-21 08:55:05.785136
1769007306.314366,283.415,0,1.456024,0.103303,1769007298.661366,2026-01-21 08:55:06.314366
1769007306.805126,283.923,0,1.257458,0.085745,1769007298.644126,2026-01-21 08:55:06.805126
1769007307.271523,284.432,0,0.706148,0.063047,1769007298.601523,2026-01-21 08:55:07.271523
1769007307.813181,284.941,0,0.703294,0.080753,1769007298.634181,2026-01-21 08:55:07.813181
1769007308.522491,285.45,0,0.906835,0.247625,1769007298.834491,2026-01-21 08:55:08.522491
1769007308.832235,285.958,0,1.004373,0.369242,1769007298.636235,2026-01-21 08:55:08.832235
1769007309.539501,286.467,0,0.966915,0.41702,1769007298.834501,2026-01-21 08:55:09.539501
1769007309.847894,286.975,0,0.923308,0.361289,1769007298.634894,2026-01-21 08:55:09.847894
1769007310.581788,287.484,0,1.027164,0.274524,1769007298.8597882,2026-01-21 08:55:10.581788
1769007310.866581,287.992,0,0.763671,0.276164,1769007298.636581,2026-01-21 08:55:10.866581
1769007311.583079,288.501,0,0.9377,0.168426,1769007298.844079,2026-01-21 08:55:11.583079
1769007311.890175,289.009,0,1.039214,0.234418,1769007298.6431751,2026-01-21 08:55:11.890175
1769007312.479859,289.518,0,1.095632,0.002004,1769007298.723859,2026-01-21 08:55:12.479859
1769007312.913493,290.026,0,1.214663,0.08982,1769007298.649493,2026-01-21 08:55:12.913493
1769007313.391065,290.535,0,0.818819,0.03938,1769007298.6180649,2026-01-21 08:55:13.391065
1769007313.96199,291.043,0,1.01482,0.000539,1769007298.6809902,2026-01-21 08:55:13.961990
1769007314.40628,291.552,0,1.029649,0.025889,1769007298.61628,2026-01-21 08:55:14.406280
1769007314.959113,292.06,0,1.023021,0.030086,1769007298.6611128,2026-01-21 08:55:14.959113
1769007315.483482,292.569,0,1.026611,0.024336,1769007298.676482,2026-01-21 08:55:15.483482
1769007315.967264,293.077,0,1.028637,0.027113,1769007298.6522639,2026-01-21 08:55:15.967264
1769007316.459967,293.586,0,1.02745,0.024487,1769007298.635967,2026-01-21 08:55:16.459967
1769007316.991809,294.094,0,1.023469,0.0254,1769007298.6598089,2026-01-21 08:55:16.991809
1769007317.475009,294.603,0,1.04101,0.029662,1769007298.634009,2026-01-21 08:55:17.475009
1769007318.056701,295.111,0,1.028444,0.028225,1769007298.707701,2026-01-21 08:55:18.056701
