host_timestamp,device_timestamp,steps,raw_magnitude,filtered_magnitude,last_buzz,datetime
1770219117.558901,101.0,1,1.5185844898223877,0.32097968459129333,,2026-02-04 09:31:57.558901
1770219132.558757,116.0,3,0.9142023921012878,-0.01938561350107193,,2026-02-04 09:32:12.558757
1770219147.622282,131.0,3,0.7439126372337341,-0.003870384069159627,,2026-02-04 09:32:27.622282
1770219162.620207,146.0,13,1.55001699924469,0.29485493898391724,,2026-02-04 09:32:42.620207
1770219177.632495,161.0,17,1.0234129428863525,0.024813048541545868,,2026-02-04 09:32:57.632495
1770219264.1477,43.0,1,1.658651351928711,0.33065977692604065,,2026-02-04 09:34:24.147700
1770219279.052879,59.0,21,1.5585442781448364,0.30087876319885254,,2026-02-04 09:34:39.052879
1770219293.858025,74.0,28,0.9944852590560913,0.003200957551598549,,2026-02-04 09:34:53.858025
1770219308.786645,89.0,28,0.7784150242805481,-0.060018688440322876,,2026-02-04 09:35:08.786645
1770219383.136056,21.0,1,1.8247134685516357,0.35128453373908997,,2026-02-04 09:36:23.136056
1770219397.582602,36.0,13,16.112163543701172,13.623322486877441,,2026-02-04 09:36:37.582602
1770219412.968059,51.0,68,16.112163543701172,15.11215591430664,,2026-02-04 09:36:52.968059
1770219427.790541,66.0,123,16.112163543701172,15.112164497375488,,2026-02-04 09:37:07.790541
1770219443.718837,81.0,178,16.112163543701172,15.112164497375488,,2026-02-04 09:37:23.718837
1770219457.808809,96.0,233,16.112163543701172,15.112164497375488,,2026-02-04 09:37:37.808809
1770219472.969797,111.0,288,16.112163543701172,15.112164497375488,,2026-02-04 09:37:52.969797
1770219488.069608,126.0,343,16.112163543701172,15.112164497375488,,2026-02-04 09:38:08.069608
1770219503.154411,141.0,398,16.112163543701172,15.112164497375488,,2026-02-04 09:38:23.154411
1770219518.232477,156.0,453,16.112163543701172,15.112164497375488,,2026-02-04 09:38:38.232477
