host_timestamp,device_timestamp,steps,raw_magnitude,filtered_magnitude,last_buzz,datetime
1770387984.382256,15.0,0,1.0431021451950073,0.038010865449905396,,2026-02-06 08:26:24.382256
1770387995.643504,30.0,0,1.0234661102294922,0.021240491420030594,,2026-02-06 08:26:35.643504
1770387999.495743,30.0,0,1.0421679019927979,0.04498434066772461,,2026-02-06 08:26:39.495743
1770388010.589006,45.0,0,1.0204826593399048,0.023023417219519615,,2026-02-06 08:26:50.589006
1770388014.493786,45.0,0,1.0603513717651367,0.04750635474920273,,2026-02-06 08:26:54.493786
1770388023.76352,54.0,1,1.5940278768539429,0.32118308544158936,,2026-02-06 08:27:03.763520
1770388024.688426,55.0,1,1.039228916168213,0.04288385808467865,,2026-02-06 08:27:04.688426
1770388025.220091,59.0,1,1.391294002532959,0.3013913035392761,,2026-02-06 08:27:05.220091
1770388025.648099,56.0,1,1.038364052772522,0.04088836908340454,,2026-02-06 08:27:05.648099
1770388026.128133,60.0,1,0.9557531476020813,0.002548870397731662,,2026-02-06 08:27:06.128133
1770388026.673283,57.0,1,1.0209579467773438,0.03393594175577164,,2026-02-06 08:27:06.673283
1770388027.149527,61.0,1,0.5284855961799622,-0.15465644001960754,,2026-02-06 08:27:07.149527
1770388027.690512,58.0,1,1.0442825555801392,0.042234860360622406,,2026-02-06 08:27:07.690512
1770388028.111408,62.0,1,0.9200793504714966,0.08766089379787445,,2026-02-06 08:27:08.111408
1770388028.700191,59.0,2,0.7015703320503235,-0.053596336394548416,,2026-02-06 08:27:08.700191
1770388029.12963,63.0,1,0.5675544142723083,-0.24634729325771332,,2026-02-06 08:27:09.129630
1770388029.674817,60.0,2,1.2344796657562256,0.08397946506738663,,2026-02-06 08:27:09.674817
1770388030.150287,64.0,1,1.5298359394073486,-0.07205376029014587,,2026-02-06 08:27:10.150287
1770388030.701636,61.0,5,1.934446096420288,0.381156861782074,,2026-02-06 08:27:10.701636
1770388031.109461,65.0,1,0.7005212306976318,-0.07470400631427765,,2026-02-06 08:27:11.109461
1770388031.712262,62.0,8,0.5808424949645996,0.08721259981393814,,2026-02-06 08:27:11.712262
1770388032.140528,66.0,1,1.3337388038635254,-0.03839895874261856,,2026-02-06 08:27:12.140528
1770388032.752599,63.0,10,1.0877619981765747,0.0914987325668335,,2026-02-06 08:27:12.752599
1770388033.143191,67.0,1,1.258350133895874,0.2210259735584259,,2026-02-06 08:27:13.143191
1770388033.753227,64.0,11,1.439565896987915,0.14123253524303436,,2026-02-06 08:27:13.753227
1770388034.139346,68.0,1,1.1823718547821045,-0.09872701019048691,,2026-02-06 08:27:14.139346
1770388034.819012,65.0,11,0.9357317686080933,0.19118617475032806,,2026-02-06 08:27:14.819012
1770388035.729307,66.0,11,1.6411024332046509,0.24694108963012695,,2026-02-06 08:27:15.729307
1770388035.844834,70.0,2,1.7585320472717285,0.33548474311828613,,2026-02-06 08:27:15.844834
1770388036.752346,67.0,13,0.7527675628662109,-0.23694665729999542,,2026-02-06 08:27:16.752346
1770388036.81019,71.0,4,0.6360353827476501,0.20212773978710175,,2026-02-06 08:27:16.810190
1770388037.776774,68.0,15,0.7208148241043091,-0.08010488003492355,,2026-02-06 08:27:17.776774
1770388037.928776,72.0,7,0.5845792889595032,0.077268086373806,,2026-02-06 08:27:17.928776
1770388038.732277,69.0,18,0.640122652053833,0.12381906807422638,,2026-02-06 08:27:18.732277
1770388038.848976,73.0,9,1.582136869430542,0.29223325848579407,,2026-02-06 08:27:18.848976
1770388039.752281,70.0,21,1.3287113904953003,0.4188046157360077,,2026-02-06 08:27:19.752281
1770388039.977453,74.0,12,0.42392218112945557,-0.08216794580221176,,2026-02-06 08:27:19.977453
1770388040.77106,71.0,23,1.5894194841384888,-0.008900750428438187,,2026-02-06 08:27:20.771060
1770388040.888808,75.0,15,1.3109530210494995,0.3619260787963867,,2026-02-06 08:27:20.888808
1770388041.730029,72.0,24,1.2871651649475098,-0.014519335702061653,,2026-02-06 08:27:21.730029
1770388041.91043,76.0,17,0.5213923454284668,0.05243394523859024,,2026-02-06 08:27:21.910430
1770388042.745313,73.0,24,1.055468201637268,0.07073403149843216,,2026-02-06 08:27:22.745313
1770388042.871079,77.0,17,0.9814779758453369,-0.000588915660046041,,2026-02-06 08:27:22.871079
1770388043.772869,74.0,24,1.141514778137207,0.09829288721084595,,2026-02-06 08:27:23.772869
1770388043.88924,78.0,17,0.9921421408653259,0.007799662183970213,,2026-02-06 08:27:23.889240
1770388044.758086,75.0,24,1.0571116209030151,-0.17226609587669373,,2026-02-06 08:27:24.758086
