host_timestamp,device_timestamp,steps,raw_magnitude,filtered_magnitude,last_buzz,datetime
1769782788.130526,10.0,0,1.0091016292572021,-0.011568515561521053,,2026-01-30 08:19:48.130526
1769782793.107737,15.0,0,0.9995288848876953,-0.03447606414556503,,2026-01-30 08:19:53.107737
1769782798.151118,20.0,0,0.9753261208534241,-0.027822067961096764,,2026-01-30 08:19:58.151118
1769782803.191729,25.0,0,1.0293362140655518,0.03171497583389282,1769782798.8467298,2026-01-30 08:20:03.191729
1769782808.170146,30.0,0,1.187741994857788,0.134699746966362,1769782798.8251467,2026-01-30 08:20:08.170146
1769782813.222336,35.0,0,0.9953858256340027,0.050087928771972656,1769782798.8773367,2026-01-30 08:20:13.222336
1769782814.875756,36.0,1,1.4259501695632935,0.31010037660598755,1769782814.540757,2026-01-30 08:20:14.875756
1769782815.797176,37.0,1,1.235565423965454,0.11873775720596313,1769782814.4621768,2026-01-30 08:20:15.797176
1769782816.810929,38.0,1,1.050734043121338,0.10387156158685684,1769782814.47593,2026-01-30 08:20:16.810929
1769782817.833688,39.0,1,1.0196367502212524,0.09676680713891983,1769782814.498689,2026-01-30 08:20:17.833688
1769782818.874916,40.0,1,0.9952130317687988,0.014042919501662254,1769782814.539917,2026-01-30 08:20:18.874916
1769782819.884724,41.0,1,1.0220376253128052,-0.05882032588124275,1769782814.5497248,2026-01-30 08:20:19.884724
1769782820.825933,42.0,1,0.9899060726165771,0.10308080166578293,1769782814.490934,2026-01-30 08:20:20.825933
1769782821.85966,43.0,1,0.9772988557815552,0.06719924509525299,1769782814.5246608,2026-01-30 08:20:21.859660
1769782822.872329,44.0,1,1.3375118970870972,0.28764763474464417,1769782814.53733,2026-01-30 08:20:22.872329
1769782823.892737,45.0,2,0.6838969588279724,-0.10119783878326416,1769782814.5577378,2026-01-30 08:20:23.892737
1769782824.851568,46.0,4,1.0174620151519775,0.23702216148376465,1769782814.516569,2026-01-30 08:20:24.851568
1769782826.270295,47.0,4,1.1082278490066528,0.07601205259561539,1769782814.9352958,2026-01-30 08:20:26.270295
1769782826.930492,48.0,4,0.9189047813415527,0.12850157916545868,1769782814.5954928,2026-01-30 08:20:26.930492
1769782827.888363,49.0,4,1.1579779386520386,0.10193182528018951,1769782814.5533638,2026-01-30 08:20:27.888363
1769782828.875273,50.0,4,1.2560182809829712,0.17267870903015137,1769782829.540274,2026-01-30 08:20:28.875273
1769782829.892506,51.0,4,1.215720295906067,0.08907821774482727,1769782829.5575068,2026-01-30 08:20:29.892506
1769782830.850513,52.0,4,1.1680796146392822,0.04152745008468628,1769782829.515514,2026-01-30 08:20:30.850513
1769782831.873437,53.0,4,1.028688907623291,0.03040693886578083,1769782829.5384378,2026-01-30 08:20:31.873437
1769782832.907344,54.0,4,1.0239248275756836,0.023928752169013023,1769782829.572345,2026-01-30 08:20:32.907344
1769782833.860482,55.0,4,1.0502632856369019,0.03366189822554588,1769782829.525483,2026-01-30 08:20:33.860482
1769782838.89203,60.0,4,1.0301519632339478,0.017948469147086143,1769782829.557031,2026-01-30 08:20:38.892030
1769782839.991958,61.0,5,1.4215192794799805,0.34248122572898865,1769782829.6569588,2026-01-30 08:20:39.991958
1769782841.22686,62.0,5,1.0257070064544678,0.05716108903288841,1769782829.891861,2026-01-30 08:20:41.226860
1769782842.086255,63.0,5,1.230540156364441,0.10639618337154388,1769782829.751256,2026-01-30 08:20:42.086255
1769782842.910844,64.0,5,0.9995263814926147,0.01786143146455288,1769782829.575845,2026-01-30 08:20:42.910844
1769782843.927845,65.0,5,1.0175052881240845,-0.010227407328784466,1769782844.5978432,2026-01-30 08:20:43.927845
1769782844.8941,66.0,5,1.0089945793151855,0.028689119964838028,1769782844.5640981,2026-01-30 08:20:44.894100
1769782845.913096,67.0,5,1.0775439739227295,0.12994901835918427,1769782844.5830941,2026-01-30 08:20:45.913096
1769782846.955082,68.0,5,1.0239320993423462,0.02110382728278637,1769782844.62508,2026-01-30 08:20:46.955082
1769782847.896219,69.0,5,0.9887719750404358,0.019953686743974686,1769782844.5662172,2026-01-30 08:20:47.896219
1769782848.913567,70.0,5,1.0300500392913818,0.010344640351831913,1769782844.5835652,2026-01-30 08:20:48.913567
1769782854.268311,75.0,5,1.0581015348434448,0.004866731818765402,1769782844.9383092,2026-01-30 08:20:54.268311
